dteday,season,yr,mnth,hr,holiday,weekday,workingday,buyer_type,Product_Type,buyers,Location
17/2/2021,1,0,2,22,0,4,1,Member,E,63,Location 1
17/2/2021,1,0,2,23,0,4,1,Member,E,183,Location 4
18/2/2021,1,0,2,0,0,5,1,Member,B,253,Location 5
18/2/2021,1,0,2,1,0,5,1,Member,D,253,Location 5
18/2/2021,1,0,2,2,0,5,1,Member,C,258,Location 3
18/2/2021,1,0,2,3,0,5,1,Non-Member,D,258,Location 3
18/2/2021,1,0,2,4,0,5,1,Member,D,3,Location 5
18/2/2021,1,0,2,5,0,5,1,Member,D,51,Location 5
18/2/2021,1,0,2,6,0,5,1,Member,A,26,Location 1
18/2/2021,1,0,2,7,0,5,1,Non-Member,C,4,Location 1
18/2/2021,1,0,2,8,0,5,1,Member,A,74,Location 3
18/2/2021,1,0,2,9,0,5,1,Member,E,29,Location 2
18/2/2021,1,0,2,10,0,5,1,Non-Member,C,108,Location 2
18/2/2021,1,0,2,11,0,5,1,Member,E,164,Location 5
18/2/2021,1,0,2,12,0,5,1,Member,C,147,Location 3
18/2/2021,1,0,2,13,0,5,1,Member,D,138,Location 2
18/2/2021,1,0,2,14,0,5,1,Member,D,152,Location 2
18/2/2021,1,0,2,15,0,5,1,Member,A,210,Location 1
18/2/2021,1,0,2,16,0,5,1,Non-Member,F,28,Location 5
18/2/2021,1,0,2,17,0,5,1,Non-Member,A,67,Location 2
18/2/2021,1,0,2,18,0,5,1,Member,C,132,Location 1
18/2/2021,1,0,2,19,0,5,1,Member,D,68,Location 5
18/2/2021,1,0,2,20,0,5,1,Member,A,154,Location 4
18/2/2021,1,0,2,21,0,5,1,Member,C,17,Location 5
18/2/2021,1,0,2,22,0,5,1,Member,B,225,Location 5
18/2/2021,1,0,2,23,0,5,1,Member,D,116,Location 3
19/2/2021,1,0,2,0,0,6,0,Member,A,203,Location 4
19/2/2021,1,0,2,1,0,6,0,Non-Member,D,53,Location 5
19/2/2021,1,0,2,2,0,6,0,Member,C,278,Location 4
19/2/2021,1,0,2,3,0,6,0,Member,F,6,Location 1
19/2/2021,1,0,2,4,0,6,0,Member,E,187,Location 4
19/2/2021,1,0,2,5,0,6,0,Member,D,68,Location 4
19/2/2021,1,0,2,6,0,6,0,Non-Member,D,32,Location 4
19/2/2021,1,0,2,7,0,6,0,Member,D,69,Location 2
19/2/2021,1,0,2,8,0,6,0,Member,B,115,Location 3
19/2/2021,1,0,2,9,0,6,0,Member,C,223,Location 3
19/2/2021,1,0,2,10,0,6,0,Non-Member,D,215,Location 2
19/2/2021,1,0,2,11,0,6,0,Member,D,140,Location 5
19/2/2021,1,0,2,12,0,6,0,Member,E,138,Location 3
19/2/2021,1,0,2,13,0,6,0,Member,D,69,Location 3
19/2/2021,1,0,2,14,0,6,0,Member,F,295,Location 2
19/2/2021,1,0,2,15,0,6,0,Member,C,286,Location 1
19/2/2021,1,0,2,16,0,6,0,Non-Member,F,132,Location 4
19/2/2021,1,0,2,17,0,6,0,Non-Member,D,162,Location 1
19/2/2021,1,0,2,18,0,6,0,Member,B,59,Location 3
19/2/2021,1,0,2,19,0,6,0,Member,F,72,Location 4
19/2/2021,1,0,2,20,0,6,0,Non-Member,C,250,Location 4
19/2/2021,1,0,2,21,0,6,0,Member,D,7,Location 2
19/2/2021,1,0,2,22,0,6,0,Member,C,221,Location 3
19/2/2021,1,0,2,23,0,6,0,Member,C,168,Location 3
20/2/2021,1,0,2,0,0,0,0,Member,D,19,Location 2
20/2/2021,1,0,2,1,0,0,0,Member,F,10,Location 1
20/2/2021,1,0,2,2,0,0,0,Member,C,9,Location 5
20/2/2021,1,0,2,3,0,0,0,Non-Member,B,23,Location 4
20/2/2021,1,0,2,4,0,0,0,Member,C,127,Location 2
20/2/2021,1,0,2,6,0,0,0,Non-Member,F,72,Location 4
20/2/2021,1,0,2,7,0,0,0,Member,B,49,Location 1
20/2/2021,1,0,2,8,0,0,0,Member,D,73,Location 4
20/2/2021,1,0,2,9,0,0,0,Member,C,62,Location 3
20/2/2021,1,0,2,10,0,0,0,Non-Member,C,126,Location 4
20/2/2021,1,0,2,11,0,0,0,Member,B,129,Location 2
20/2/2021,1,0,2,12,0,0,0,Member,E,92,Location 1
20/2/2021,1,0,2,13,0,0,0,Non-Member,C,69,Location 2
20/2/2021,1,0,2,14,0,0,0,Member,A,112,Location 4
20/2/2021,1,0,2,15,0,0,0,Non-Member,D,120,Location 4
20/2/2021,1,0,2,16,0,0,0,Member,D,85,Location 3
20/2/2021,1,0,2,17,0,0,0,Non-Member,C,50,Location 1
20/2/2021,1,0,2,18,0,0,0,Non-Member,D,113,Location 5
20/2/2021,1,0,2,19,0,0,0,Non-Member,D,90,Location 2
20/2/2021,1,0,2,20,0,0,0,Member,D,28,Location 1
20/2/2021,1,0,2,21,0,0,0,Member,C,84,Location 3
20/2/2021,1,0,2,22,0,0,0,Member,D,94,Location 3
20/2/2021,1,0,2,23,0,0,0,Non-Member,A,63,Location 4
21/2/2021,1,0,2,0,1,1,0,Non-Member,B,177,Location 3
21/2/2021,1,0,2,1,1,1,0,Member,F,189,Location 3
21/2/2021,1,0,2,2,1,1,0,Member,C,253,Location 3
21/2/2021,1,0,2,3,1,1,0,Member,F,2,Location 3
21/2/2021,1,0,2,4,1,1,0,Member,D,18,Location 5
21/2/2021,1,0,2,5,1,1,0,Member,F,75,Location 2
21/2/2021,1,0,2,6,1,1,0,Non-Member,D,98,Location 4
21/2/2021,1,0,2,7,1,1,0,Member,D,97,Location 3
21/2/2021,1,0,2,8,1,1,0,Member,B,367,Location 1
21/2/2021,1,0,2,9,1,1,0,Non-Member,C,138,Location 2
21/2/2021,1,0,2,10,1,1,0,Member,B,324,Location 1
21/2/2021,1,0,2,11,1,1,0,Non-Member,D,72,Location 4
21/2/2021,1,0,2,12,1,1,0,Non-Member,D,120,Location 5
21/2/2021,1,0,2,13,1,1,0,Member,F,258,Location 3
21/2/2021,1,0,2,14,1,1,0,Member,D,45,Location 4
21/2/2021,1,0,2,15,1,1,0,Member,D,5,Location 1
21/2/2021,1,0,2,16,1,1,0,Member,C,104,Location 1
21/2/2021,1,0,2,17,1,1,0,Non-Member,F,143,Location 2
21/2/2021,1,0,2,18,1,1,0,Non-Member,F,249,Location 1
21/2/2021,1,0,2,19,1,1,0,Non-Member,D,27,Location 4
21/2/2021,1,0,2,20,1,1,0,Member,F,84,Location 4
21/2/2021,1,0,2,21,1,1,0,Member,F,263,Location 1
21/2/2021,1,0,2,22,1,1,0,Member,B,257,Location 3
21/2/2021,1,0,2,23,1,1,0,Member,D,72,Location 3
22/2/2021,1,0,2,6,0,2,1,Non-Member,C,35,Location 1
22/2/2021,1,0,2,7,0,2,1,Non-Member,C,187,Location 3
22/2/2021,1,0,2,8,0,2,1,Member,C,28,Location 4
22/2/2021,1,0,2,9,0,2,1,Non-Member,E,39,Location 1
22/2/2021,1,0,2,10,0,2,1,Member,D,358,Location 1
22/2/2021,1,0,2,11,0,2,1,Member,C,256,Location 3
22/2/2021,1,0,2,12,0,2,1,Member,A,37,Location 4
22/2/2021,1,0,2,13,0,2,1,Non-Member,D,21,Location 5
22/2/2021,1,0,2,14,0,2,1,Member,A,72,Location 5
22/2/2021,1,0,2,15,0,2,1,Member,D,88,Location 4
22/2/2021,1,0,2,16,0,2,1,Member,D,94,Location 2
22/2/2021,1,0,2,17,0,2,1,Member,D,60,Location 4
22/2/2021,1,0,2,18,0,2,1,Member,D,195,Location 5
22/2/2021,1,0,2,19,0,2,1,Non-Member,B,107,Location 3
22/2/2021,1,0,2,20,0,2,1,Member,C,84,Location 4
22/2/2021,1,0,2,21,0,2,1,Member,D,45,Location 2
22/2/2021,1,0,2,22,0,2,1,Non-Member,B,88,Location 4
22/2/2021,1,0,2,23,0,2,1,Member,B,197,Location 5
23/2/2021,1,0,2,0,0,3,1,Non-Member,D,243,Location 3
23/2/2021,1,0,2,1,0,3,1,Member,D,258,Location 3
23/2/2021,1,0,2,2,0,3,1,Member,D,122,Location 2
23/2/2021,1,0,2,3,0,3,1,Member,C,52,Location 3
23/2/2021,1,0,2,5,0,3,1,Non-Member,A,118,Location 5
23/2/2021,1,0,2,6,0,3,1,Non-Member,D,90,Location 4
23/2/2021,1,0,2,7,0,3,1,Member,D,218,Location 3
23/2/2021,1,0,2,8,0,3,1,Non-Member,B,78,Location 4
23/2/2021,1,0,2,9,0,3,1,Member,C,84,Location 2
23/2/2021,1,0,2,10,0,3,1,Member,E,28,Location 4
23/2/2021,1,0,2,11,0,3,1,Non-Member,C,100,Location 2
23/2/2021,1,0,2,12,0,3,1,Member,C,138,Location 1
23/2/2021,1,0,2,13,0,3,1,Non-Member,D,138,Location 2
23/2/2021,1,0,2,14,0,3,1,Member,B,97,Location 2
23/2/2021,1,0,2,15,0,3,1,Member,D,43,Location 4
23/2/2021,1,0,2,16,0,3,1,Non-Member,B,214,Location 1
23/2/2021,1,0,2,17,0,3,1,Member,D,103,Location 5
23/2/2021,1,0,2,18,0,3,1,Member,F,7,Location 3
23/2/2021,1,0,2,19,0,3,1,Non-Member,D,183,Location 1
23/2/2021,1,0,2,20,0,3,1,Non-Member,C,41,Location 5
23/2/2021,1,0,2,21,0,3,1,Member,F,186,Location 3
23/2/2021,1,0,2,22,0,3,1,Member,F,185,Location 3
23/2/2021,1,0,2,23,0,3,1,Member,B,151,Location 2
24/2/2021,1,0,2,0,0,4,1,Non-Member,D,187,Location 2
24/2/2021,1,0,2,1,0,4,1,Member,D,139,Location 2
24/2/2021,1,0,2,2,0,4,1,Non-Member,C,263,Location 5
24/2/2021,1,0,2,3,0,4,1,Member,C,43,Location 1
24/2/2021,1,0,2,5,0,4,1,Member,A,151,Location 1
24/2/2021,1,0,2,6,0,4,1,Non-Member,F,1,Location 4
24/2/2021,1,0,2,7,0,4,1,Non-Member,D,175,Location 4
24/2/2021,1,0,2,8,0,4,1,Non-Member,E,54,Location 3
24/2/2021,1,0,2,9,0,4,1,Member,B,264,Location 5
24/2/2021,1,0,2,10,0,4,1,Member,E,58,Location 1
24/2/2021,1,0,2,11,0,4,1,Member,F,137,Location 3
24/2/2021,1,0,2,12,0,4,1,Member,F,112,Location 5
24/2/2021,1,0,2,13,0,4,1,Non-Member,F,155,Location 4
24/2/2021,1,0,2,14,0,4,1,Member,E,213,Location 1
24/2/2021,1,0,2,15,0,4,1,Member,C,85,Location 3
24/2/2021,1,0,2,16,0,4,1,Non-Member,F,182,Location 5
24/2/2021,1,0,2,17,0,4,1,Member,F,78,Location 2
24/2/2021,1,0,2,18,0,4,1,Non-Member,C,264,Location 1
24/2/2021,1,0,2,19,0,4,1,Member,E,168,Location 5
24/2/2021,1,0,2,20,0,4,1,Non-Member,D,162,Location 4
24/2/2021,1,0,2,21,0,4,1,Member,F,101,Location 1
24/2/2021,1,0,2,22,0,4,1,Non-Member,F,154,Location 2
24/2/2021,1,0,2,23,0,4,1,Member,B,70,Location 1
25/2/2021,1,0,2,0,0,5,1,Member,F,82,Location 3
25/2/2021,1,0,2,1,0,5,1,Non-Member,F,49,Location 5
25/2/2021,1,0,2,2,0,5,1,Non-Member,F,66,Location 1
25/2/2021,1,0,2,3,0,5,1,Member,D,28,Location 5
25/2/2021,1,0,2,5,0,5,1,Non-Member,D,9,Location 2
25/2/2021,1,0,2,6,0,5,1,Non-Member,A,30,Location 1
25/2/2021,1,0,2,7,0,5,1,Member,F,5,Location 1
25/2/2021,1,0,2,8,0,5,1,Non-Member,C,222,Location 3
25/2/2021,1,0,2,9,0,5,1,Non-Member,D,150,Location 4
25/2/2021,1,0,2,10,0,5,1,Non-Member,D,168,Location 5
25/2/2021,1,0,2,11,0,5,1,Member,D,139,Location 2
25/2/2021,1,0,2,12,0,5,1,Member,E,150,Location 1
25/2/2021,1,0,2,13,0,5,1,Non-Member,C,136,Location 5
25/2/2021,1,0,2,14,0,5,1,Member,D,70,Location 3
25/2/2021,1,0,2,15,0,5,1,Non-Member,B,216,Location 1
25/2/2021,1,0,2,16,0,5,1,Member,D,137,Location 3
25/2/2021,1,0,2,17,0,5,1,Member,C,162,Location 5
25/2/2021,1,0,2,18,0,5,1,Member,C,72,Location 3
25/2/2021,1,0,2,19,0,5,1,Member,B,232,Location 5
25/2/2021,1,0,2,20,0,5,1,Non-Member,F,196,Location 3
25/2/2021,1,0,2,21,0,5,1,Non-Member,F,191,Location 1
25/2/2021,1,0,2,22,0,5,1,Non-Member,C,38,Location 3
25/2/2021,1,0,2,23,0,5,1,Member,A,153,Location 4
26/2/2021,1,0,2,0,0,6,0,Non-Member,B,237,Location 1
26/2/2021,1,0,2,1,0,6,0,Member,B,10,Location 5
26/2/2021,1,0,2,2,0,6,0,Member,C,292,Location 4
26/2/2021,1,0,2,3,0,6,0,Non-Member,B,65,Location 4
26/2/2021,1,0,2,4,0,6,0,Member,E,282,Location 2
26/2/2021,1,0,2,5,0,6,0,Member,E,72,Location 2
26/2/2021,1,0,2,6,0,6,0,Member,D,36,Location 5
26/2/2021,1,0,2,7,0,6,0,Member,B,87,Location 4
26/2/2021,1,0,2,8,0,6,0,Member,B,175,Location 1
26/2/2021,1,0,2,9,0,6,0,Non-Member,E,141,Location 5
26/2/2021,1,0,2,10,0,6,0,Non-Member,E,21,Location 2
26/2/2021,1,0,2,11,0,6,0,Member,D,88,Location 1
26/2/2021,1,0,2,12,0,6,0,Non-Member,E,118,Location 4
26/2/2021,1,0,2,13,0,6,0,Non-Member,E,195,Location 2
26/2/2021,1,0,2,14,0,6,0,Non-Member,D,158,Location 4
26/2/2021,1,0,2,15,0,6,0,Member,F,8,Location 4
26/2/2021,1,0,2,16,0,6,0,Non-Member,E,118,Location 3
26/2/2021,1,0,2,17,0,6,0,Non-Member,E,89,Location 1
26/2/2021,1,0,2,18,0,6,0,Member,A,179,Location 2
26/2/2021,1,0,2,19,0,6,0,Member,E,240,Location 1
26/2/2021,1,0,2,20,0,6,0,Member,D,112,Location 1
26/2/2021,1,0,2,21,0,6,0,Member,F,24,Location 2
26/2/2021,1,0,2,22,0,6,0,Member,E,268,Location 4
26/2/2021,1,0,2,23,0,6,0,Member,C,76,Location 4
27/2/2021,1,0,2,0,0,0,0,Member,F,27,Location 2
27/2/2021,1,0,2,1,0,0,0,Member,E,44,Location 3
27/2/2021,1,0,2,2,0,0,0,Member,E,22,Location 5
27/2/2021,1,0,2,3,0,0,0,Member,F,41,Location 2
27/2/2021,1,0,2,4,0,0,0,Member,D,26,Location 1
27/2/2021,1,0,2,6,0,0,0,Non-Member,B,15,Location 1
27/2/2021,1,0,2,7,0,0,0,Member,F,46,Location 1
27/2/2021,1,0,2,8,0,0,0,Member,C,86,Location 3
27/2/2021,1,0,2,9,0,0,0,Non-Member,D,3,Location 2
27/2/2021,1,0,2,10,0,0,0,Member,E,62,Location 5
27/2/2021,1,0,2,11,0,0,0,Non-Member,D,4,Location 4
27/2/2021,1,0,2,12,0,0,0,Member,A,22,Location 4
27/2/2021,1,0,2,13,0,0,0,Non-Member,F,17,Location 5
27/2/2021,1,0,2,14,0,0,0,Non-Member,A,25,Location 5
27/2/2021,1,0,2,15,0,0,0,Member,E,99,Location 3
27/2/2021,1,0,2,16,0,0,0,Non-Member,E,130,Location 1
27/2/2021,1,0,2,17,0,0,0,Member,E,91,Location 2
27/2/2021,1,0,2,18,0,0,0,Non-Member,F,116,Location 5
27/2/2021,1,0,2,19,0,0,0,Member,C,60,Location 2
27/2/2021,1,0,2,20,0,0,0,Member,B,70,Location 2
27/2/2021,1,0,2,21,0,0,0,Non-Member,C,18,Location 1
27/2/2021,1,0,2,22,0,0,0,Member,D,57,Location 4
27/2/2021,1,0,2,23,0,0,0,Member,D,128,Location 1
28/2/2021,1,0,2,0,0,1,1,Member,E,99,Location 2
28/2/2021,1,0,2,1,0,1,1,Member,E,207,Location 5
28/2/2021,1,0,2,3,0,1,1,Member,D,151,Location 3
28/2/2021,1,0,2,5,0,1,1,Member,C,65,Location 1
28/2/2021,1,0,2,6,0,1,1,Member,D,78,Location 2
28/2/2021,1,0,2,7,0,1,1,Non-Member,D,106,Location 5
28/2/2021,1,0,2,8,0,1,1,Member,C,41,Location 4
28/2/2021,1,0,2,9,0,1,1,Member,D,103,Location 2
28/2/2021,1,0,2,10,0,1,1,Non-Member,F,12,Location 4
28/2/2021,1,0,2,11,0,1,1,Member,B,105,Location 5
28/2/2021,1,0,2,12,0,1,1,Non-Member,D,108,Location 2
28/2/2021,1,0,2,13,0,1,1,Non-Member,F,76,Location 3
28/2/2021,1,0,2,14,0,1,1,Member,D,30,Location 4
28/2/2021,1,0,2,15,0,1,1,Member,A,182,Location 1
28/2/2021,1,0,2,16,0,1,1,Non-Member,C,45,Location 3
28/2/2021,1,0,2,17,0,1,1,Non-Member,D,65,Location 4
28/2/2021,1,0,2,18,0,1,1,Member,A,173,Location 2
28/2/2021,1,0,2,19,0,1,1,Non-Member,D,19,Location 3
28/2/2021,1,0,2,20,0,1,1,Non-Member,D,117,Location 5
28/2/2021,1,0,2,21,0,1,1,Non-Member,D,35,Location 3
28/2/2021,1,0,2,22,0,1,1,Member,B,116,Location 5
28/2/2021,1,0,2,23,0,1,1,Non-Member,D,202,Location 3
1/3/2021,1,0,3,0,0,2,1,Member,F,25,Location 2
1/3/2021,1,0,3,1,0,2,1,Member,F,98,Location 2
1/3/2021,1,0,3,2,0,2,1,Non-Member,D,14,Location 4
1/3/2021,1,0,3,3,0,2,1,Member,F,31,Location 5
1/3/2021,1,0,3,4,0,2,1,Member,E,310,Location 1
1/3/2021,1,0,3,5,0,2,1,Non-Member,C,370,Location 1
1/3/2021,1,0,3,6,0,2,1,Member,B,57,Location 5
1/3/2021,1,0,3,7,0,2,1,Non-Member,E,122,Location 5
1/3/2021,1,0,3,8,0,2,1,Member,C,127,Location 2
1/3/2021,1,0,3,9,0,2,1,Member,D,117,Location 5
1/3/2021,1,0,3,10,0,2,1,Non-Member,F,68,Location 4
1/3/2021,1,0,3,11,0,2,1,Member,E,48,Location 4
1/3/2021,1,0,3,12,0,2,1,Member,C,40,Location 2
1/3/2021,1,0,3,13,0,2,1,Non-Member,C,8,Location 1
1/3/2021,1,0,3,14,0,2,1,Non-Member,D,241,Location 3
1/3/2021,1,0,3,15,0,2,1,Non-Member,E,46,Location 4
1/3/2021,1,0,3,16,0,2,1,Member,D,64,Location 3
1/3/2021,1,0,3,17,0,2,1,Member,E,229,Location 3
1/3/2021,1,0,3,18,0,2,1,Member,C,14,Location 2
1/3/2021,1,0,3,19,0,2,1,Non-Member,F,6,Location 5
1/3/2021,1,0,3,20,0,2,1,Member,E,53,Location 4
1/3/2021,1,0,3,21,0,2,1,Member,C,88,Location 5
1/3/2021,1,0,3,22,0,2,1,Member,B,225,Location 1
1/3/2021,1,0,3,23,0,2,1,Member,F,93,Location 5
2/3/2021,1,0,3,0,0,3,1,Member,D,71,Location 3
2/3/2021,1,0,3,1,0,3,1,Member,D,169,Location 2
2/3/2021,1,0,3,2,0,3,1,Member,F,19,Location 4
2/3/2021,1,0,3,3,0,3,1,Member,E,71,Location 5
2/3/2021,1,0,3,4,0,3,1,Non-Member,F,150,Location 3
2/3/2021,1,0,3,5,0,3,1,Non-Member,C,27,Location 2
2/3/2021,1,0,3,6,0,3,1,Member,B,77,Location 5
2/3/2021,1,0,3,7,0,3,1,Member,F,53,Location 5
2/3/2021,1,0,3,8,0,3,1,Member,D,208,Location 5
2/3/2021,1,0,3,9,0,3,1,Member,C,146,Location 5
2/3/2021,1,0,3,10,0,3,1,Member,C,65,Location 4
2/3/2021,1,0,3,11,0,3,1,Member,D,242,Location 3
2/3/2021,1,0,3,12,0,3,1,Member,F,15,Location 4
2/3/2021,1,0,3,13,0,3,1,Member,D,47,Location 4
2/3/2021,1,0,3,14,0,3,1,Member,A,35,Location 2
2/3/2021,1,0,3,15,0,3,1,Non-Member,F,149,Location 2
2/3/2021,1,0,3,16,0,3,1,Non-Member,E,86,Location 2
2/3/2021,1,0,3,17,0,3,1,Member,C,111,Location 2
2/3/2021,1,0,3,18,0,3,1,Non-Member,C,237,Location 1
2/3/2021,1,0,3,19,0,3,1,Member,C,80,Location 2
2/3/2021,1,0,3,20,0,3,1,Member,D,14,Location 2
2/3/2021,1,0,3,21,0,3,1,Non-Member,C,81,Location 5
2/3/2021,1,0,3,22,0,3,1,Member,E,20,Location 5
2/3/2021,1,0,3,23,0,3,1,Non-Member,D,260,Location 3
3/3/2021,1,0,3,0,0,4,1,Member,D,82,Location 1
3/3/2021,1,0,3,1,0,4,1,Non-Member,F,216,Location 4
3/3/2021,1,0,3,2,0,4,1,Member,D,175,Location 1
3/3/2021,1,0,3,3,0,4,1,Non-Member,C,58,Location 4
3/3/2021,1,0,3,4,0,4,1,Non-Member,A,223,Location 5
3/3/2021,1,0,3,5,0,4,1,Non-Member,B,199,Location 1
3/3/2021,1,0,3,6,0,4,1,Non-Member,F,203,Location 4
3/3/2021,1,0,3,7,0,4,1,Non-Member,C,220,Location 2
3/3/2021,1,0,3,8,0,4,1,Non-Member,C,139,Location 1
3/3/2021,1,0,3,9,0,4,1,Member,A,17,Location 1
3/3/2021,1,0,3,10,0,4,1,Member,C,245,Location 4
3/3/2021,1,0,3,11,0,4,1,Member,D,201,Location 5
3/3/2021,1,0,3,12,0,4,1,Non-Member,C,202,Location 5
3/3/2021,1,0,3,13,0,4,1,Member,D,202,Location 5
3/3/2021,1,0,3,14,0,4,1,Member,D,273,Location 4
3/3/2021,1,0,3,15,0,4,1,Member,D,83,Location 2
3/3/2021,1,0,3,16,0,4,1,Non-Member,C,270,Location 2
3/3/2021,1,0,3,17,0,4,1,Member,F,194,Location 5
3/3/2021,1,0,3,18,0,4,1,Member,D,198,Location 1
3/3/2021,1,0,3,19,0,4,1,Member,C,115,Location 2
3/3/2021,1,0,3,20,0,4,1,Member,D,275,Location 3
3/3/2021,1,0,3,21,0,4,1,Member,E,264,Location 4
3/3/2021,1,0,3,22,0,4,1,Member,E,94,Location 5
3/3/2021,1,0,3,23,0,4,1,Non-Member,F,266,Location 4
4/3/2021,1,0,3,0,0,5,1,Member,A,164,Location 2
4/3/2021,1,0,3,1,0,5,1,Member,A,245,Location 1
4/3/2021,1,0,3,2,0,5,1,Member,E,40,Location 2
4/3/2021,1,0,3,3,0,5,1,Member,D,152,Location 2
4/3/2021,1,0,3,4,0,5,1,Member,D,148,Location 4
4/3/2021,1,0,3,5,0,5,1,Member,F,90,Location 3
4/3/2021,1,0,3,6,0,5,1,Member,C,24,Location 2
4/3/2021,1,0,3,7,0,5,1,Non-Member,D,198,Location 5
4/3/2021,1,0,3,8,0,5,1,Member,C,165,Location 4
4/3/2021,1,0,3,9,0,5,1,Member,C,225,Location 1
4/3/2021,1,0,3,10,0,5,1,Member,C,21,Location 3
4/3/2021,1,0,3,11,0,5,1,Member,D,48,Location 1
4/3/2021,1,0,3,12,0,5,1,Member,D,48,Location 4
4/3/2021,1,0,3,13,0,5,1,Member,F,135,Location 4
4/3/2021,1,0,3,14,0,5,1,Non-Member,F,256,Location 4
4/3/2021,1,0,3,15,0,5,1,Member,D,172,Location 5
4/3/2021,1,0,3,16,0,5,1,Member,F,28,Location 4
4/3/2021,1,0,3,17,0,5,1,Non-Member,C,159,Location 1
4/3/2021,1,0,3,18,0,5,1,Member,D,116,Location 2
4/3/2021,1,0,3,19,0,5,1,Member,E,76,Location 4
4/3/2021,1,0,3,20,0,5,1,Member,B,170,Location 3
4/3/2021,1,0,3,21,0,5,1,Member,C,37,Location 2
4/3/2021,1,0,3,22,0,5,1,Member,F,192,Location 1
4/3/2021,1,0,3,23,0,5,1,Member,F,118,Location 3
5/3/2021,1,0,3,0,0,6,0,Non-Member,A,287,Location 4
5/3/2021,1,0,3,1,0,6,0,Non-Member,C,19,Location 1
5/3/2021,1,0,3,2,0,6,0,Non-Member,D,77,Location 2
5/3/2021,1,0,3,3,0,6,0,Non-Member,D,235,Location 4
5/3/2021,1,0,3,4,0,6,0,Non-Member,D,17,Location 4
5/3/2021,1,0,3,5,0,6,0,Member,D,102,Location 2
5/3/2021,1,0,3,6,0,6,0,Member,C,86,Location 5
5/3/2021,1,0,3,7,0,6,0,Member,C,287,Location 3
5/3/2021,1,0,3,8,0,6,0,Member,C,253,Location 5
5/3/2021,1,0,3,9,0,6,0,Non-Member,D,18,Location 2
5/3/2021,1,0,3,10,0,6,0,Member,B,89,Location 2
5/3/2021,1,0,3,11,0,6,0,Member,D,13,Location 5
5/3/2021,1,0,3,12,0,6,0,Member,B,232,Location 1
5/3/2021,1,0,3,13,0,6,0,Non-Member,D,257,Location 3
5/3/2021,1,0,3,14,0,6,0,Member,C,145,Location 4
5/3/2021,1,0,3,15,0,6,0,Member,D,143,Location 5
5/3/2021,1,0,3,16,0,6,0,Member,F,175,Location 4
5/3/2021,1,0,3,17,0,6,0,Member,D,67,Location 1
5/3/2021,1,0,3,18,0,6,0,Member,C,5,Location 4
5/3/2021,1,0,3,19,0,6,0,Member,C,64,Location 1
5/3/2021,1,0,3,20,0,6,0,Member,D,236,Location 3
5/3/2021,1,0,3,21,0,6,0,Member,D,57,Location 2
5/3/2021,1,0,3,22,0,6,0,Member,D,234,Location 5
5/3/2021,1,0,3,23,0,6,0,Member,D,128,Location 4
6/3/2021,1,0,3,0,0,0,0,Member,D,129,Location 4
6/3/2021,1,0,3,1,0,0,0,Member,F,3,Location 3
6/3/2021,1,0,3,2,0,0,0,Non-Member,F,90,Location 3
6/3/2021,1,0,3,3,0,0,0,Member,C,58,Location 2
6/3/2021,1,0,3,4,0,0,0,Member,C,26,Location 3
6/3/2021,1,0,3,6,0,0,0,Non-Member,B,22,Location 3
6/3/2021,1,0,3,7,0,0,0,Member,D,125,Location 4
6/3/2021,1,0,3,8,0,0,0,Member,A,36,Location 2
6/3/2021,1,0,3,9,0,0,0,Member,A,11,Location 5
6/3/2021,1,0,3,10,0,0,0,Member,F,51,Location 1
6/3/2021,1,0,3,11,0,0,0,Non-Member,D,78,Location 5
6/3/2021,1,0,3,12,0,0,0,Member,D,32,Location 2
6/3/2021,1,0,3,13,0,0,0,Member,D,53,Location 3
6/3/2021,1,0,3,14,0,0,0,Non-Member,D,15,Location 5
6/3/2021,1,0,3,15,0,0,0,Member,E,25,Location 5
6/3/2021,1,0,3,16,0,0,0,Non-Member,D,10,Location 2
6/3/2021,1,0,3,17,0,0,0,Member,D,63,Location 4
6/3/2021,1,0,3,18,0,0,0,Non-Member,D,47,Location 3
6/3/2021,1,0,3,19,0,0,0,Member,F,87,Location 3
6/3/2021,1,0,3,20,0,0,0,Non-Member,F,34,Location 1
6/3/2021,1,0,3,21,0,0,0,Member,C,2,Location 3
6/3/2021,1,0,3,22,0,0,0,Member,F,18,Location 1
6/3/2021,1,0,3,23,0,0,0,Member,D,24,Location 1
7/3/2021,1,0,3,0,0,1,1,Non-Member,F,63,Location 4
7/3/2021,1,0,3,1,0,1,1,Non-Member,D,115,Location 2
7/3/2021,1,0,3,3,0,1,1,Member,E,116,Location 2
7/3/2021,1,0,3,4,0,1,1,Member,C,74,Location 3
7/3/2021,1,0,3,5,0,1,1,Member,F,174,Location 1
7/3/2021,1,0,3,6,0,1,1,Member,E,33,Location 4
7/3/2021,1,0,3,7,0,1,1,Non-Member,D,7,Location 4
7/3/2021,1,0,3,8,0,1,1,Member,A,15,Location 2
7/3/2021,1,0,3,9,0,1,1,Non-Member,D,45,Location 2
7/3/2021,1,0,3,10,0,1,1,Member,A,57,Location 1
7/3/2021,1,0,3,11,0,1,1,Member,B,320,Location 1
7/3/2021,1,0,3,12,0,1,1,Non-Member,D,210,Location 3
7/3/2021,1,0,3,13,0,1,1,Non-Member,C,207,Location 3
7/3/2021,1,0,3,14,0,1,1,Member,C,104,Location 3
